timestamp,elapsed_ms,event,key_id,key_type
2026-08-10T09:12:29.646+00:00,37903.59,press,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:29.780+00:00,38037.425,release,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:29.792+00:00,38049.235,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:29.882+00:00,38139.33,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:30.264+00:00,38521.591,press,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:30.309+00:00,38566.538,press,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:30.378+00:00,38635.472,release,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:30.451+00:00,38708.342,release,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:30.696+00:00,38953.539,press,a6f06fde7d842e34a637175d250e758537a9959c30d79714f634eeb938ad555f,character
2026-08-10T09:12:30.846+00:00,39103.397,release,a6f06fde7d842e34a637175d250e758537a9959c30d79714f634eeb938ad555f,character
2026-08-10T09:12:30.882+00:00,39139.672,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:30.986+00:00,39243.518,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:32.664+00:00,40921.615,press,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:32.757+00:00,41013.982,release,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:33.424+00:00,41681.323,press,b360eaf01d624a774522de4690df8752f947d5eaaf604b385197cc77174a088d,special
2026-08-10T09:12:33.531+00:00,41787.913,release,b360eaf01d624a774522de4690df8752f947d5eaaf604b385197cc77174a088d,special
2026-08-10T09:12:33.636+00:00,41893.562,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:33.762+00:00,42019.436,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
